cell_id,x,y,cell_type,unique_region,true_organization,true_border,true_border_operational,signed_distance,distance_from_border,window_frac_B,Neighborhood
272,837.5083026476204,907.6776788569987,6,1,A,True,True,-26.128877681754048,26.128877681754048,0.3,A
273,374.1776179522276,599.8863433487713,5,1,A,False,False,-234.13877729025103,234.13877729025103,0.0,A
274,366.5323667228222,990.8600631169975,2,1,A,False,False,-325.46910029673023,325.46910029673023,0.0,A
275,966.0815424285829,282.8427432104945,3,1,B,False,False,110.74050912984413,110.74050912984413,1.0,B
276,373.67933616042137,844.6274036541581,5,1,A,False,False,-472.42131579419953,472.42131579419953,0.0,A
277,855.5479268543422,1095.9785878658295,5,1,B,False,False,109.39295231705653,109.39295231705653,1.0,B
278,179.48382580652833,495.9188704378903,7,1,A,False,False,-437.9743831564916,437.9743831564916,0.0,A
279,241.38559168204665,1247.9633521288633,6,1,A,False,False,-381.98314548924253,381.98314548924253,0.0,A
280,1039.5557787269354,500.1678583212197,8,1,B,False,False,395.5302717216482,395.5302717216482,1.0,B
281,272.13498344644904,362.6043819822371,8,1,A,False,False,-317.0016092837517,317.0016092837517,0.0,A
282,854.3744757771492,823.230401147157,6,1,A,True,True,-2.612718060628214,2.612718060628214,0.45,A
283,218.6355390585959,386.3066313788295,1,1,A,False,False,-345.02434773658996,345.02434773658996,0.0,A
284,1041.6865604929626,398.00118701532483,4,1,B,False,False,244.28267528317787,244.28267528317787,1.0,B
285,914.8317407816648,1200.4605769179761,6,1,B,False,False,274.4352418105679,274.4352418105679,1.0,B
286,997.8577480651438,875.7432997226715,5,1,B,False,False,127.85711744562587,127.85711744562587,1.0,B
287,1307.0588065311313,1259.433661121875,3,1,B,False,False,638.0020892500899,638.0020892500899,1.0,B
288,592.4798282794654,716.2940916605294,5,1,A,False,False,-119.75804297037365,119.75804297037365,0.0,A
289,1492.5583032891154,932.6285314746201,4,1,B,False,False,563.3291233248032,563.3291233248032,1.0,B
290,330.517643596977,281.51583345606923,2,1,A,False,False,-366.8765667802887,366.8765667802887,0.0,A
291,1396.7353426851332,127.07568425685167,7,1,B,False,False,490.4607126062032,490.4607126062032,1.0,B
292,927.3194367997348,1373.6879560165107,5,1,B,False,False,141.85076088487506,141.85076088487506,1.0,B
293,992.6435672678053,172.5422814488411,5,1,B,False,False,122.63815453288728,122.63815453288728,1.0,B
294,295.08204152807593,40.72670917958021,5,1,A,False,False,-350.96352961851613,350.96352961851613,0.0,A
295,1011.5243154577911,385.2740745060146,5,1,B,False,False,208.86836875472048,208.86836875472048,1.0,B
296,1360.661320388317,198.90586752444506,3,1,B,False,False,480.92605103726737,480.92605103726737,1.0,B
297,21.674422547221184,1011.0277002677321,5,1,A,False,False,-540.8619265334847,540.8619265334847,0.0,A
298,69.20052319765091,311.55711645260453,2,1,A,False,False,-506.63645387790405,506.63645387790405,0.0,A
299,725.1192550174892,897.4574692547321,6,1,A,False,False,-139.24970697245013,139.24970697245013,0.0,A
300,1144.7261106222868,691.7540696449578,3,1,B,False,False,275.00746248743684,275.00746248743684,1.0,B
301,939.1581052914262,1289.1329918056726,8,1,B,False,False,250.00819851034817,250.00819851034817,1.0,B
302,1248.1556106358767,213.26021617278457,7,1,B,False,False,362.08462867660546,362.08462867660546,1.0,B
303,415.7805321738124,1225.1652460545301,2,1,A,False,False,-214.21932643874177,214.21932643874177,0.0,A
304,1420.597726944834,1163.1808443926275,4,1,B,False,False,671.939341468089,671.939341468089,1.0,B
305,146.90492302179337,1270.182138774544,2,1,A,False,False,-453.5734684960184,453.5734684960184,0.0,A
306,97.3767377436161,88.03288685157895,6,1,A,False,False,-588.0431816069522,588.0431816069522,0.0,A
307,1208.6387467570603,970.772270578891,6,1,B,False,False,294.6562661255309,294.6562661255309,1.0,B
308,79.80373688042164,449.9723631888628,6,1,A,False,False,-478.4573754290001,478.4573754290001,0.0,A
309,1134.2794569209218,914.7980441339314,8,1,B,False,False,254.40807820827646,254.40807820827646,1.0,B
310,168.9961371012032,116.42185924574733,3,1,A,False,False,-602.4016665039353,602.4016665039353,0.0,A
311,922.7881296537817,868.3289363980293,6,1,B,True,False,52.89342779054769,52.89342779054769,1.0,B
312,669.4880928844213,1272.9640533216298,5,1,B,True,False,26.028732547405152,26.028732547405152,0.8,A
313,696.1659290827811,254.24628239125013,6,1,A,False,False,-118.39452077190087,118.39452077190087,0.0,A
314,1261.6154188290238,981.1713751405478,5,1,B,False,False,332.2216933983693,332.2216933983693,1.0,B
315,420.5399192869663,782.528477255255,7,1,A,False,False,-321.30708271670323,321.30708271670323,0.0,A
316,1361.0092587769032,880.8460375294089,1,1,B,False,False,490.3924760369393,490.3924760369393,1.0,B
317,1451.0171650908887,635.4105225764215,3,1,B,False,False,569.6091587356169,569.6091587356169,1.0,B
318,1364.8713785223663,695.1541663147509,4,1,B,False,False,422.1138973991802,422.1138973991802,1.0,B
319,433.6565458215773,565.8510122448206,8,1,A,False,False,-190.6026935957478,190.6026935957478,0.0,A
320,1243.7724941410124,474.5547822676599,5,1,B,False,False,544.27898893238,544.27898893238,1.0,B
321,979.7281371429563,1296.2048496119678,4,1,B,False,False,274.3037488811365,274.3037488811365,1.0,B
322,281.599638517946,562.0649275369942,2,1,A,False,False,-334.86537289475,334.86537289475,0.0,A
323,622.4118950776756,1481.0952320694923,5,1,A,False,False,-161.6449616886899,161.6449616886899,0.0,A
324,1142.7939436398447,424.08890509977937,7,1,B,False,False,356.12950735936806,356.12950735936806,1.0,B
325,160.9790464863181,1054.3960891664028,8,1,A,False,False,-397.7064849269696,397.7064849269696,0.0,A
326,748.2784939929843,397.38142071291804,6,1,B,True,False,34.11178844353148,34.11178844353148,0.95,B
327,494.1982766613364,816.4190836250782,7,1,A,False,False,-316.3228102783486,316.3228102783486,0.0,A
328,923.5563254915178,437.4655201099813,3,1,B,False,False,205.52910473137533,205.52910473137533,1.0,B
329,1377.0959582179785,560.7344848103821,4,1,B,False,False,701.6224727819177,701.6224727819177,1.0,B
330,229.68243900686502,606.3599707558751,5,1,A,False,False,-349.9503871533603,349.9503871533603,0.0,A
331,619.4428699091077,1081.0333471745253,6,1,A,True,False,-67.76936661859051,67.76936661859051,0.0,A
332,255.45386178418994,968.1710503064096,1,1,A,False,False,-449.10804127088915,449.10804127088915,0.0,A
333,749.0953761152923,466.31392696872354,6,1,B,True,False,90.42172672907591,90.42172672907591,1.0,B
334,778.3167874440551,349.98291498050094,3,1,B,True,False,19.2538007559014,19.2538007559014,0.8,B
335,630.5144699290395,508.44027986750007,4,1,A,True,True,-0.7986203746675525,0.7986203746675525,0.45,B
336,1226.8779817968607,407.1575766429305,4,1,B,False,False,390.6860837074011,390.6860837074011,1.0,B
337,813.7927176430821,267.9327232763171,6,1,A,True,True,-13.150371033864436,13.150371033864436,0.3,B
338,700.8116072975099,363.66819217801094,6,1,A,True,True,-23.570346370111615,23.570346370111615,0.25,A
339,70.41906891390681,1247.3206599242985,5,1,A,False,False,-549.4983589193047,549.4983589193047,0.0,A
340,1296.8146386556327,304.9676176160574,7,1,B,False,False,354.99904385704974,354.99904385704974,1.0,B
341,376.6377428546548,693.7646688893437,7,1,A,False,False,-249.67281464940314,249.67281464940314,0.0,A
342,1131.7100054584444,977.6389924809337,4,1,B,False,False,234.63674436896036,234.63674436896036,1.0,B
343,14.907523524016142,1064.870330505073,7,1,A,False,False,-491.6242253906569,491.6242253906569,0.0,A
344,1247.111496515572,1021.9335635192692,3,1,B,False,False,323.3159657853981,323.3159657853981,1.0,B
345,254.29608346894383,515.1939592324197,5,1,A,False,False,-374.49351406987694,374.49351406987694,0.0,A
346,1291.5366115048528,1448.4170973300934,3,1,B,False,False,351.214841857218,351.214841857218,1.0,B
347,131.05033664032817,799.5511097833514,2,1,A,False,False,-590.5386227088765,590.5386227088765,0.0,A
348,715.5228825286031,776.6424003057182,5,1,A,True,False,-85.06988437093892,85.06988437093892,0.0,A
349,947.9404692538083,1045.5318773165345,3,1,B,False,False,131.4589110437457,131.4589110437457,1.0,B
350,1179.7650489024818,371.9309479929507,4,1,B,False,False,311.59172412912915,311.59172412912915,1.0,B
351,686.9868356734514,1268.4570802375674,6,1,B,True,False,44.393451370234516,44.393451370234516,0.95,A
352,1107.2381646372378,149.58444284275174,6,1,B,False,False,233.5186612218576,233.5186612218576,1.0,B
353,549.9559817835689,542.4679610878229,1,1,A,True,False,-80.386933647668,80.386933647668,0.0,A
354,271.7778095975518,785.1721658371389,1,1,A,False,False,-443.13509305691736,443.13509305691736,0.0,A
355,441.847903188318,924.3981409817934,2,1,A,False,False,-378.1287026354458,378.1287026354458,0.0,A
356,669.3695951253176,649.799978826195,6,1,A,True,True,-20.367969493023676,20.367969493023676,0.35,A
357,375.858910381794,1391.791366506368,7,1,A,False,False,-248.91222746701638,248.91222746701638,0.0,A
358,524.996948428452,210.55641397833824,2,1,A,False,False,-321.1013273222343,321.1013273222343,0.0,A
359,419.33712316676974,1100.8923542685807,6,1,A,False,False,-199.68563215294975,199.68563215294975,0.0,A
360,1473.1958890333772,1405.1599600352347,5,1,B,False,False,488.55290098388105,488.55290098388105,1.0,B
361,1221.5177309699357,891.3711807690561,8,1,B,False,False,348.5035347543923,348.5035347543923,1.0,B
362,234.49784656986594,529.7196661122143,1,1,A,False,False,-395.1988457182394,395.1988457182394,0.0,A
363,598.31698006019,1384.8947491496801,5,1,A,True,False,-92.6223664410728,92.6223664410728,0.0,A
364,178.79358446225524,848.5106751322746,5,1,A,False,False,-666.7094084461509,666.7094084461509,0.0,A
365,639.7401429712772,256.1578550375998,2,1,A,False,False,-162.37237875692057,162.37237875692057,0.0,A
366,782.3917055502534,1434.0997100807726,1,1,A,True,True,-2.6277979623212335,2.6277979623212335,0.45,A
367,301.7492461949587,1368.2733499445021,1,1,A,False,False,-288.22028038066713,288.22028038066713,0.0,A
368,892.2334369271994,1019.3806020542979,5,1,B,True,False,76.13646546598603,76.13646546598603,1.0,A
369,977.1709917113185,863.3761201053858,6,1,B,False,False,107.15147131402216,107.15147131402216,1.0,B
370,255.01278089359403,805.4320625960827,6,1,A,False,False,-501.2367326124517,501.2367326124517,0.0,A
371,519.9623345397413,132.34099885448813,1,1,A,False,False,-316.66720389190647,316.66720389190647,0.0,A
372,695.3198430128396,624.1520424373448,6,1,B,True,False,15.989042016985886,15.989042016985886,0.8,B
373,1149.979225359857,1387.8346220590174,4,1,B,False,False,281.938291122365,281.938291122365,1.0,B
374,1480.444866232574,900.6741363555193,8,1,B,False,False,595.848446795415,595.848446795415,1.0,B
375,327.5488084182143,716.5920194238424,1,1,A,False,False,-301.331004160249,301.331004160249,0.0,A
376,1482.137301005423,283.8948802091181,7,1,B,False,False,496.042003259988,496.042003259988,1.0,B
377,1211.4432589150965,344.7168921120465,8,1,B,False,False,310.2761226848096,310.2761226848096,1.0,B
378,318.2425294071436,1040.7774508930743,7,1,A,False,False,-301.0657135829226,301.0657135829226,0.0,A
379,776.3491510413587,1447.3650413565338,6,1,A,True,True,-16.520636459790214,16.520636459790214,0.25,A
380,1174.7202454134822,58.60819760710001,4,1,B,False,False,266.6898256645582,266.6898256645582,1.0,B
381,30.54295526817441,1022.1850736998022,6,1,A,False,False,-518.247997738021,518.247997738021,0.0,A
382,398.42569548636675,886.9366203434765,5,1,A,False,False,-467.79318290388045,467.79318290388045,0.0,A
383,545.5249529331923,412.3713383451104,5,1,A,False,False,-103.9594636707915,103.9594636707915,0.0,A
384,1150.5894642323256,1128.3588157966733,8,1,B,False,False,369.50697577469805,369.50697577469805,1.0,B
385,49.817032646387815,629.1780970059335,2,1,A,False,False,-475.2682463643932,475.2682463643932,0.0,A
386,1034.3798459507525,942.6042605191469,4,1,B,False,False,158.32271278468932,158.32271278468932,1.0,B
387,876.4048386365175,1423.9408657886088,7,1,B,True,False,69.44678350562678,69.44678350562678,1.0,B
388,873.8466133363545,1183.5362697020173,4,1,B,False,False,219.4012069457796,219.4012069457796,1.0,B
389,1364.8107019253075,532.7091934159398,3,1,B,False,False,732.49495730944,732.49495730944,1.0,B
390,445.9892576560378,1226.7478527501225,2,1,A,False,False,-183.99924263036786,183.99924263036786,0.0,A
391,1123.354366980493,420.6482539884746,7,1,B,False,False,335.6947239833573,335.6947239833573,1.0,B
392,529.8937358893454,64.41262923181057,7,1,A,False,False,-212.13166886347508,212.13166886347508,0.0,A
393,74.19773004949093,1138.5498312301934,1,1,A,False,False,-471.1200858861587,471.1200858861587,0.0,A
394,665.9804549999535,1289.6135682240129,5,1,B,True,True,14.086995989524544,14.086995989524544,0.65,A
395,529.4000376015902,1028.2963360659778,5,1,A,False,False,-167.5932438033687,167.5932438033687,0.0,A
396,506.07551727443933,723.9756351336837,6,1,A,False,False,-185.68594947654373,185.68594947654373,0.0,A
397,1195.2152168378234,18.227299209684134,6,1,B,False,False,291.70498831489306,291.70498831489306,1.0,B
398,1454.1021846234798,1477.8574062511325,8,1,B,False,False,483.664513765501,483.664513765501,1.0,B
399,617.0298820361495,847.4317900836468,2,1,A,False,False,-241.0665864630782,241.0665864630782,0.0,A
400,1110.672296024859,557.8383835963905,4,1,B,False,False,453.79938144526574,453.79938144526574,1.0,B
401,367.20228753983974,1075.0409653410316,5,1,A,False,False,-245.5503247016727,245.5503247016727,0.0,A
402,1083.7365542538464,336.89904352650046,4,1,B,False,False,218.29881268739078,218.29881268739078,1.0,B
403,525.6403810344636,657.1808885782957,5,1,A,False,False,-126.92346104608863,126.92346104608863,0.0,A
404,349.332969635725,147.1023545600474,1,1,A,False,False,-499.4401733361455,499.4401733361455,0.0,A
405,1195.0611141510308,871.3838579133153,3,1,B,False,False,324.9258720520372,324.9258720520372,1.0,B
406,806.1390048824251,385.9174093231559,7,1,B,True,False,65.86492986566064,65.86492986566064,1.0,B
407,23.34738476201892,589.7093606181443,1,1,A,False,False,-539.1961659350062,539.1961659350062,0.0,A
408,757.3994183912873,121.62890704348683,5,1,A,True,False,-88.7549603751268,88.7549603751268,0.0,A
409,201.82374631986022,299.48138259351254,7,1,A,False,False,-431.584206953133,431.584206953133,0.0,A
410,1049.9332495965064,386.1424676142633,1,1,B,False,False,236.64237317793447,236.64237317793447,1.0,B
411,1357.7458960935473,1477.2635148838162,3,1,B,False,False,408.9627042621336,408.9627042621336,1.0,B
412,1009.2443036846817,240.2002215385437,4,1,B,False,False,136.826467203101,136.826467203101,1.0,B
413,1.5540705062448978,560.0271513685584,5,1,A,False,False,-601.8191672860628,601.8191672860628,0.0,A
414,216.03526594117284,1079.088939819485,2,1,A,False,False,-348.518695738698,348.518695738698,0.0,A
415,88.46156531944871,649.2052632384002,6,1,A,False,False,-437.5572402252511,437.5572402252511,0.0,A
416,249.90117643028498,597.7131086401641,2,1,A,False,False,-338.7280277964338,338.7280277964338,0.0,A
417,1009.7634494304657,1492.4046518281102,2,1,B,False,False,138.49588069101642,138.49588069101642,1.0,B
418,786.8311065249145,1406.121640931815,1,1,B,True,True,20.592006979785356,20.592006979785356,0.7,B
419,957.5531082227826,492.29404516518116,4,1,B,False,False,307.81403296844,307.81403296844,1.0,B
420,1132.3273438028991,1354.8000385053456,4,1,B,False,False,305.4076427924497,305.4076427924497,1.0,B
421,1373.2365709729493,1297.4168630316854,8,1,B,False,False,602.1302446770062,602.1302446770062,1.0,B
422,46.520110219717026,1242.002402432263,1,1,A,False,False,-577.1879076487127,577.1879076487127,0.0,A
423,121.14971084520221,471.3185001164675,5,1,A,False,False,-467.50866354150423,467.50866354150423,0.0,A
424,135.74811397120357,523.9739385433495,5,1,A,False,False,-494.2326580528965,494.2326580528965,0.0,A
425,744.2218386568129,955.9625722467899,6,1,A,True,False,-77.62953166263397,77.62953166263397,0.0,A
426,541.1830055527389,1365.0240367278457,6,1,A,False,False,-119.97550754657904,119.97550754657904,0.0,A
427,1020.5798107199371,271.7891545034945,1,1,B,False,False,149.13187743099115,149.13187743099115,1.0,B
428,792.4444559030235,368.4606682509184,5,1,B,True,False,42.658553247804235,42.658553247804235,0.95,B
429,355.52137484773993,1218.963569495827,2,1,A,False,False,-274.18863279292424,274.18863279292424,0.0,A
430,1257.0769996382296,567.5443145446479,7,1,B,False,False,573.9228378771622,573.9228378771622,1.0,B
431,1455.4218552075326,305.05672143772244,3,1,B,False,False,467.67916502494916,467.67916502494916,1.0,B
432,680.8317387476563,590.6046261079609,6,1,B,True,False,26.27693411552587,26.27693411552587,0.85,A
433,655.8752185665071,821.7144291847944,6,1,A,False,False,-179.77880074673783,179.77880074673783,0.0,A
434,13.071211986243725,839.4803632982075,6,1,A,False,False,-806.1737175969996,806.1737175969996,0.0,A
435,331.56179124489427,1141.7253878898919,1,1,A,False,False,-266.6023646112929,266.6023646112929,0.0,A
436,579.8094989731908,560.2971967309713,6,1,A,True,False,-53.24496189360215,53.24496189360215,0.0,A
437,1001.8233871087432,688.5381261818111,6,1,B,False,False,180.23317882798713,180.23317882798713,1.0,B
438,1156.0431942343712,471.20474372059107,5,1,B,False,False,458.2129274695507,458.2129274695507,1.0,B
439,307.3831074871123,109.78730907663703,2,1,A,False,False,-466.3152351354186,466.3152351354186,0.0,A
440,250.37454441189766,435.32602675259113,1,1,A,False,False,-328.9483068734123,328.9483068734123,0.0,A
441,532.4520841240883,281.42550168558955,2,1,A,False,False,-215.39059518110204,215.39059518110204,0.0,A
